Series Name	Series Code	Country Name	Country Code	1996 [YR1996]	1998 [YR1998]	2000 [YR2000]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]
Regulatory Quality: Estimate	RQ.EST	Equatorial Guinea	GNQ	-1.5736323595047	-1.66246724128723	-1.71466100215912	-1.49081540107727	-1.39788293838501	-1.44725620746613	-1.38346540927887	-1.33432602882385	-1.31758546829224	-1.3215069770813	-1.27914118766785	-1.38371300697327	-1.33583927154541	-1.42270803451538	-1.39956295490265	-1.45525729656219
Regulatory Quality: Estimate	RQ.EST	Eritrea	ERI	-1.16331219673157	-0.568014323711395	-0.943370580673218	-1.10997593402863	-1.61562085151672	-1.67406594753265	-1.79555726051331	-2.08484840393066	-2.11543583869934	-2.16914820671082	-2.26024675369263	-2.24900341033936	-2.21881556510925	-2.23864197731018	-2.21793794631958	-2.11896252632141
Regulatory Quality: Estimate	RQ.EST	Ethiopia	ETH	-1.34148442745209	-1.17575132846832	-1.16118538379669	-1.23567891120911	-1.1751264333725	-0.95761513710022	-1.10695374011993	-0.967167735099792	-0.908614456653595	-0.843425095081329	-0.915705740451813	-0.852070093154907	-0.986982703208923	-1.06547963619232	-1.1361221075058	-0.978259265422821
Regulatory Quality: Estimate	RQ.EST	Gabon	GAB	0.0588520541787148	0.141299977898598	-0.143766984343529	-0.188849329948425	-0.164616033434868	-0.464648127555847	-0.231990918517113	-0.475290089845657	-0.561693966388702	-0.648619949817657	-0.594584703445435	-0.565671324729919	-0.559085488319397	-0.507423877716064	-0.563169240951538	-0.726157009601593
Regulatory Quality: Estimate	RQ.EST	Gambia, The	GMB	-0.94500994682312	-0.400934100151062	-0.280878216028214	-0.553091168403625	-0.455457806587219	-0.417427033185959	-0.516270637512207	-0.383248746395111	-0.359890997409821	-0.384696960449219	-0.322133451700211	-0.383182734251022	-0.267527669668198	-0.229674383997917	-0.370916575193405	-0.493555337190628
Regulatory Quality: Estimate	RQ.EST	Ghana	GHA	-0.382893949747086	-0.245881840586662	-0.102603428065777	-0.470199018716812	-0.281996428966522	-0.34966117143631	-0.107817947864532	-0.0775681883096695	-0.0558118261396885	-0.035545714199543	0.090161107480526	0.123863980174065	0.131174832582474	0.116533420979977	0.06893390417099	-0.0374078303575516
Regulatory Quality: Estimate	RQ.EST	Guinea	GIN	-0.705749213695526	-0.510572373867035	-0.604277551174164	-1.01306688785553	-0.981933355331421	-0.941690981388092	-1.0566908121109	-1.20266401767731	-1.22044479846954	-1.20008361339569	-1.126593708992	-1.08092105388641	-1.00205171108246	-1.01959526538849	-1.00872397422791	-1.09753155708313
Regulatory Quality: Estimate	RQ.EST	Guinea-Bissau	GNB	-0.818210780620575	-1.33208703994751	-1.2402012348175	-1.0218460559845	-0.864385008811951	-1.08428776264191	-1.11754810810089	-0.970252633094788	-1.12254118919373	-1.20229780673981	-1.18354725837708	-1.13888370990753	-1.11719131469727	-1.23910176753998	-1.27446436882019	-1.27336657047272
Regulatory Quality: Estimate	RQ.EST	Kenya	KEN	-0.374360382556915	-0.345016002655029	-0.299867063760757	-0.171323254704475	-0.264230042695999	-0.262328684329987	-0.23375603556633	-0.16945518553257	-0.229090556502342	-0.204138845205307	-0.133607715368271	-0.074295237660408	-0.207642033696175	-0.310146868228912	-0.312675505876541	-0.336249858140945
Regulatory Quality: Estimate	RQ.EST	Lesotho	LSO	-0.371828466653824	-0.439909040927887	-0.386601090431213	-0.434144794940948	-0.548686325550079	-0.588619709014893	-0.646042287349701	-0.672148287296295	-0.711158871650696	-0.640878200531006	-0.622573435306549	-0.596762776374817	-0.605471968650818	-0.537228345870972	-0.362691521644592	-0.431536108255386
Regulatory Quality: Estimate	RQ.EST	Liberia	LBR	-1.98240661621094	-2.11231207847595	-1.77898252010345	-1.74340724945068	-1.69362807273865	-1.8792177438736	-1.55363178253174	-1.37197005748749	-1.19920551776886	-1.33576810359955	-1.19123566150665	-1.05372703075409	-1.09477496147156	-1.05283331871033	-0.919565975666046	-0.83601576089859
Regulatory Quality: Estimate	RQ.EST	Madagascar	MDG	-1.0521594285965	-0.822090446949005	-0.449872970581055	-0.275764644145966	-0.288482069969177	-0.31531947851181	-0.236876308917999	-0.168346792459488	-0.198562875390053	-0.315856039524078	-0.499364584684372	-0.557302713394165	-0.519297540187836	-0.576817750930786	-0.664333522319794	-0.724304795265198
Regulatory Quality: Estimate	RQ.EST	Malawi	MWI	-0.29072830080986	-0.2276611328125	-0.22014519572258	-0.506496012210846	-0.459279328584671	-0.521814942359924	-0.475559830665588	-0.522372245788574	-0.475167691707611	-0.478976517915726	-0.441888779401779	-0.575703084468842	-0.701084613800049	-0.714934766292572	-0.696792423725128	-0.693626880645752
Regulatory Quality: Estimate	RQ.EST	Mali	MLI	-0.475401431322098	-0.234828367829323	-0.098842941224575	-0.458293259143829	-0.508660197257996	-0.463963598012924	-0.513732075691223	-0.438636809587479	-0.338954210281372	-0.396049678325653	-0.39064085483551	-0.479250967502594	-0.38256111741066	-0.423059970140457	-0.508308172225952	-0.557066559791565
Regulatory Quality: Estimate	RQ.EST	Mauritania	MRT	-0.546055018901825	-0.587981879711151	-0.423915535211563	0.305870890617371	-0.0769661292433739	-0.0691402405500412	-0.375701725482941	-0.404049187898636	-0.4393230676651	-0.633915781974792	-0.67144775390625	-0.820404708385468	-0.77118992805481	-0.644868075847626	-0.66995245218277	-0.696470975875854
Regulatory Quality: Estimate	RQ.EST	Mauritius	MUS	-0.0208821650594473	0.39687716960907	0.584708690643311	0.5514857172966	0.579501271247864	0.422326028347015	0.438008189201355	0.540273547172546	0.506543457508087	0.788009166717529	0.869693338871002	0.897961854934692	0.849085569381714	0.983566462993622	0.926024794578552	1.00070929527283
Regulatory Quality: Estimate	RQ.EST	Mozambique	MOZ	-0.537818968296051	-0.291746914386749	-0.161998197436333	-0.308445870876312	-0.516237437725067	-0.470633119344711	-0.653950154781342	-0.547425806522369	-0.540956914424896	-0.44739642739296	-0.386747390031815	-0.390764474868774	-0.423444330692291	-0.459101378917694	-0.415159732103348	-0.393457263708115
Regulatory Quality: Estimate	RQ.EST	Namibia	NAM	0.381041198968887	0.161468118429184	0.268451005220413	0.499248743057251	0.221162244677544	0.164985448122025	0.124430790543556	0.149285644292831	0.000573849712964147	0.167510062456131	0.103099711239338	0.138197302818298	0.0833869576454163	0.0649228245019913	0.0753257945179939	0.0326620824635029
Regulatory Quality: Estimate	RQ.EST	Niger	NER	-1.15930902957916	-0.692066669464111	-0.60883092880249	-0.710987329483032	-0.644989132881165	-0.58195036649704	-0.420825064182281	-0.498184859752655	-0.500312387943268	-0.424293965101242	-0.482445895671844	-0.510624527931213	-0.52523398399353	-0.607984006404877	-0.578046441078186	-0.661142349243164
Regulatory Quality: Estimate	RQ.EST	Nigeria	NGA	-0.817115783691406	-0.925304055213928	-0.743449091911316	-1.22654914855957	-1.24021875858307	-1.32282507419586	-0.76768159866333	-0.887014746665955	-0.86433345079422	-0.780140697956085	-0.728482782840729	-0.713758111000061	-0.669414937496185	-0.72248786687851	-0.673475503921509	-0.818926095962524
Regulatory Quality: Estimate	RQ.EST	Rwanda	RWA	-1.47155857086182	-1.11714005470276	-1.05080509185791	-0.745570719242096	-0.737094938755035	-0.658093690872192	-0.935031950473785	-0.624988317489624	-0.635824799537659	-0.504147529602051	-0.310249865055084	-0.180061101913452	-0.126388639211655	-0.100512593984604	0.00157760933507234	0.181823253631592
Regulatory Quality: Estimate	RQ.EST	Sao Tome and Principe	STP	-0.682175934314728	-1.15954673290253	-0.796577751636505	-0.521369159221649	-0.636972188949585	-0.841091275215149	-0.871991276741028	-0.660555303096771	-0.748280346393585	-0.712494969367981	-0.758964598178864	-0.858823716640472	-0.739272356033325	-0.803439974784851	-0.813373446464539	-0.734721720218658
Regulatory Quality: Estimate	RQ.EST	Senegal	SEN	-0.205409541726112	-0.189687952399254	-0.126669153571129	-0.189174234867096	-0.229325890541077	-0.263774365186691	-0.263000279664993	-0.312475770711899	-0.353827297687531	-0.306542873382568	-0.285442143678665	-0.270205646753311	-0.207903206348419	-0.0954904481768608	-0.0626615956425667	-0.221370100975037
Regulatory Quality: Estimate	RQ.EST	Seychelles	SYC	0.280096739530563	-0.565698385238647	-0.91325455904007	-0.751642882823944	-0.284603267908096	-0.934961915016174	-0.356171518564224	-0.677340030670166	-0.858173549175262	-0.712175488471985	-0.624334394931793	-0.569946825504303	-0.435453087091446	-0.309874832630157	-0.311471194028854	-0.313824951648712
Regulatory Quality: Estimate	RQ.EST	Sierra Leone	SLE	-1.61616837978363	-1.28733098506927	-1.37757253646851	-1.26296126842499	-1.14409697055817	-1.02289807796478	-1.08036065101624	-1.16078412532806	-1.06969213485718	-0.966822445392609	-0.77739405632019	-0.724848210811615	-0.702224910259247	-0.706518173217773	-0.713269948959351	-0.810832798480988
Regulatory Quality: Estimate	RQ.EST	Somalia	SOM	-2.53614163398743	-2.49645256996155	-2.52433967590332	-2.13255620002747	-2.1686544418335	-2.30962252616882	-2.23161220550537	-2.66546058654785	-2.66110467910767	-2.66169667243958	-2.5609450340271	-2.3811948299408	-2.37489295005798	-2.2565393447876	-2.22377443313599	-2.11386275291443
Regulatory Quality: Estimate	RQ.EST	South Africa	ZAF	0.337476432323456	0.267174005508423	0.402368515729904	0.629981160163879	0.778385698795319	0.662931621074677	0.670912861824036	0.708352565765381	0.526692152023315	0.497143507003784	0.399637252092361	0.355538100004196	0.401902288198471	0.374088883399963	0.409594416618347	0.322008103132248
Regulatory Quality: Estimate	RQ.EST	South Sudan	SSD	..	..	..	..	..	..	..	..	..	..	..	..	-1.67102074623108	-1.49704563617706	-1.55032634735107	-1.63252425193787
Regulatory Quality: Estimate	RQ.EST	Sudan	SDN	-1.36394000053406	-1.3528265953064	-1.43450391292572	-1.28717219829559	-1.33496475219727	-1.15674662590027	-1.35691583156586	-1.20199382305145	-1.29619669914246	-1.46922171115875	-1.25316226482391	-1.33118283748627	-1.2971431016922	-1.51199674606323	-1.47352159023285	-1.39001202583313
Regulatory Quality: Estimate	RQ.EST	Swaziland	SWZ	-0.211194545030594	-0.43956795334816	-0.443160742521286	-0.205206871032715	-0.436710268259048	-0.661451756954193	-0.569376230239868	-0.574033260345459	-0.70520144701004	-0.578682482242584	-0.553834319114685	-0.602305293083191	-0.634360194206238	-0.562046587467194	-0.363869786262512	-0.455334931612015
Regulatory Quality: Estimate	RQ.EST	Tanzania	TZA	-0.422520458698273	-0.409655719995499	-0.250341475009918	-0.558421611785889	-0.496278554201126	-0.444099485874176	-0.450690865516663	-0.374268531799316	-0.400488793849945	-0.499968945980072	-0.421482264995575	-0.409024447202683	-0.403557240962982	-0.398635625839233	-0.339861124753952	-0.342903763055801
Regulatory Quality: Estimate	RQ.EST	Togo	TGO	-0.397912949323654	-0.492977648973465	-0.664258360862732	-0.730766236782074	-0.697297751903534	-0.77634185552597	-0.838380575180054	-0.910092115402222	-0.888687074184418	-0.873407006263733	-0.858085513114929	-0.874251425266266	-0.995541572570801	-0.856231927871704	-0.938016653060913	-0.820584118366241
Regulatory Quality: Estimate	RQ.EST	Uganda	UGA	0.207935839891434	0.249621778726578	0.0789570212364197	-0.0318158678710461	-0.00449733948335052	0.00410101050511003	-0.178926706314087	-0.204228296875954	-0.19581837952137	-0.215634241700172	-0.149397358298302	-0.154790908098221	-0.140545964241028	-0.243830889463425	-0.253664761781693	-0.364753127098084
Regulatory Quality: Estimate	RQ.EST	Zambia	ZMB	-0.42184317111969	-0.117206782102585	-0.25937083363533	-0.612923681735992	-0.543038070201874	-0.513654112815857	-0.6983363032341	-0.620030224323273	-0.486355692148209	-0.453880816698074	-0.502471387386322	-0.478646665811539	-0.421174257993698	-0.428807944059372	-0.482861489057541	-0.515723943710327
Regulatory Quality: Estimate	RQ.EST	Zimbabwe	ZWE	-0.976153910160065	-0.793591022491455	-1.45501053333282	-1.9711697101593	-1.99769747257233	-2.02712321281433	-2.21017265319824	-1.95558762550354	-2.15633106231689	-2.1147313117981	-2.0982711315155	-2.05321025848389	-1.9233820438385	-1.82832026481628	-1.78182375431061	-1.88860714435577
Rule of Law: Estimate	RL.EST	Angola	AGO	-1.63345789909363	-1.69928050041199	-1.63314819335938	-1.60587275028229	-1.52979528903961	-1.45906150341034	-1.44270539283752	-1.29697048664093	-1.3959321975708	-1.39686572551727	-1.24046850204468	-1.25579440593719	-1.24786984920502	-1.27635216712952	-1.2796196937561	-1.09655404090881
Rule of Law: Estimate	RL.EST	Benin	BEN	-0.188955321907997	-0.135049849748611	-0.265280604362488	-0.344228714704514	-0.518815696239471	-0.590088248252869	-0.591008484363556	-0.566025614738464	-0.55109828710556	-0.56779557466507	-0.673347949981689	-0.700698554515839	-0.707195341587067	-0.635561108589172	-0.626097977161407	-0.549865663051605
Rule of Law: Estimate	RL.EST	Botswana	BWA	0.502153337001801	0.584338247776031	0.530090570449829	0.50218391418457	0.668330013751984	0.635057330131531	0.603888213634491	0.580817103385925	0.612609326839447	0.659514546394348	0.654872953891754	0.66620796918869	0.657603800296783	0.653665840625763	0.585473418235779	0.634595513343811
Rule of Law: Estimate	RL.EST	Burkina Faso	BFA	-1.02789628505707	-0.845336556434631	-0.670578598976135	-0.682326972484589	-0.563869118690491	-0.562346816062927	-0.512441039085388	-0.417021900415421	-0.398984104394913	-0.33979794383049	-0.195299670100212	-0.183458745479584	-0.366199761629105	-0.430946916341782	-0.522480070590973	-0.533324122428894
Rule of Law: Estimate	RL.EST	Burundi	BDI	-1.7184956073761	-1.48169422149658	-1.56006181240082	-1.38567042350769	-1.53714823722839	-1.59778416156769	-1.18457663059235	-0.97469300031662	-1.08928096294403	-1.04637038707733	-1.16434371471405	-1.19034886360168	-1.11690890789032	-1.07855141162872	-1.04626572132111	-0.933799624443054
Rule of Law: Estimate	RL.EST	Cabo Verde	CPV	0.774557411670685	0.637639403343201	0.629834830760956	0.188531294465065	0.141137063503265	0.27448958158493	0.309484601020813	0.571690320968628	0.555573523044586	0.510434448719025	0.481189221143723	0.424753874540329	0.47463595867157	0.474606186151505	0.475824385881424	0.574655473232269
Rule of Law: Estimate	RL.EST	Cameroon	CMR	-1.47394692897797	-1.11522912979126	-1.22917783260345	-1.24931240081787	-1.09293842315674	-1.19535779953003	-1.1806982755661	-1.13079345226288	-1.16747033596039	-1.09439659118652	-1.11527729034424	-1.05231285095215	-1.06162691116333	-1.03900170326233	-1.05103850364685	-0.871018528938293
Rule of Law: Estimate	RL.EST	Central African Republic	CAF	-1.50328063964844	-1.46128022670746	-1.49738931655884	-1.13303136825562	-1.57344186306	-1.6329197883606	-1.48142874240875	-1.48996102809906	-1.52652764320374	-1.43937933444977	-1.32068121433258	-1.29392921924591	-1.27212142944336	-1.44555759429932	-1.83426403999329	-1.73297548294067
Rule of Law: Estimate	RL.EST	Chad	TCD	-1.1567462682724	-1.13793730735779	-1.03183448314667	-0.996444404125214	-1.30850338935852	-1.33964622020721	-1.45286738872528	-1.50879907608032	-1.5060201883316	-1.59648728370667	-1.49320209026337	-1.48022639751434	-1.44970440864563	-1.45358622074127	-1.37248742580414	-1.11622142791748
Rule of Law: Estimate	RL.EST	Comoros	COM	-1.05202782154083	-1.23200130462646	-1.38207530975342	-1.04402613639832	-0.972925245761871	-1.05945670604706	-1.02767789363861	-0.98237407207489	-1.03283047676086	-1.06967532634735	-1.15160942077637	-1.05792629718781	-1.00350284576416	-1.03416836261749	-0.986018180847168	-0.935984253883362
Rule of Law: Estimate	RL.EST	Congo, Dem. Rep.	ZAR	-1.93180692195892	-2.20535945892334	-1.94745016098022	-1.69550120830536	-1.73165345191956	-1.70428097248077	-1.57101929187775	-1.61129355430603	-1.59364318847656	-1.55504429340363	-1.62972092628479	-1.61214518547058	-1.60618531703949	-1.65296459197998	-1.54909408092499	-1.43008399009705
Rule of Law: Estimate	RL.EST	Congo, Rep.	COG	-1.32883954048157	-1.70762395858765	-1.43125295639038	-1.24207317829132	-1.18607652187347	-1.15100753307343	-1.46087765693665	-1.24007344245911	-1.21236646175385	-1.17107057571411	-1.18855547904968	-1.18335688114166	-1.16160404682159	-1.11653017997742	-1.09240901470184	-1.07058501243591
Rule of Law: Estimate	RL.EST	Cote d'Ivoire	CIV	-0.82315194606781	-0.944926559925079	-1.1900532245636	-1.37719392776489	-1.45532035827637	-1.41952991485596	-1.5042712688446	-1.45988392829895	-1.48508870601654	-1.44850206375122	-1.26286828517914	-1.23635005950928	-1.28902244567871	-1.11664175987244	-0.934386193752289	-0.608817219734192
Rule of Law: Estimate	RL.EST	Equatorial Guinea	GNQ	-1.16456758975983	-1.44304549694061	-1.30291199684143	-1.38874125480652	-1.3483247756958	-1.44515180587769	-1.43176174163818	-1.35511803627014	-1.27634131908417	-1.24514889717102	-1.24625408649445	-1.26806783676147	-1.20105516910553	-1.26345896720886	-1.31778717041016	-1.40266597270966
Rule of Law: Estimate	RL.EST	Eritrea	ERI	-0.375148564577103	-0.225816681981087	-0.466614305973053	-0.391940981149673	-0.507120430469513	-0.69428938627243	-0.843341708183289	-1.08258509635925	-1.2122255563736	-1.22062504291534	-1.24368000030518	-1.28647935390472	-1.28856194019318	-1.36424744129181	-1.3893917798996	-1.46281290054321
Rule of Law: Estimate	RL.EST	Ethiopia	ETH	-0.909872353076935	-0.787757456302643	-0.865951538085938	-0.903811931610107	-0.79876321554184	-0.809334754943848	-0.865017592906952	-0.619486153125763	-0.598975896835327	-0.661581516265869	-0.784349083900452	-0.753757238388062	-0.69818127155304	-0.655894994735718	-0.621730804443359	-0.419508904218674
Rule of Law: Estimate	RL.EST	Gabon	GAB	-0.622995793819427	-0.34033477306366	-0.157624244689941	-0.205594107508659	-0.387368828058243	-0.510542154312134	-0.462437719106674	-0.731080293655396	-0.694272041320801	-0.627937793731689	-0.549287140369415	-0.514412820339203	-0.448971271514893	-0.451088547706604	-0.516486585140228	-0.501116931438446
Rule of Law: Estimate	RL.EST	Gambia, The	GMB	0.104331150650978	0.0393673777580261	-0.131418615579605	-0.28951233625412	0.163487672805786	-0.297664791345596	-0.280513614416122	-0.303256303071976	-0.240248590707779	-0.356218785047531	-0.44332692027092	-0.510597884654999	-0.506016969680786	-0.543632090091705	-0.586862206459045	-0.630812704563141
Rule of Law: Estimate	RL.EST	Ghana	GHA	-0.340750902891159	-0.435928344726563	0.0936741977930069	-0.0253090374171734	-0.0048845368437469	-0.145082592964172	-0.141016691923141	0.00119959574658424	-0.013733271509409	-0.106804214417934	-0.076806515455246	-0.0630011782050133	-0.0423719547688961	-0.0360024645924568	0.102853417396545	0.0201387852430344
Rule of Law: Estimate	RL.EST	Guinea	GIN	-1.50637710094452	-1.27104616165161	-1.42113184928894	-0.9813192486763	-1.10651028156281	-1.24059152603149	-1.35512948036194	-1.4178581237793	-1.46641027927399	-1.54132342338562	-1.54014503955841	-1.49858129024506	-1.47341680526733	-1.4327027797699	-1.41618287563324	-1.37646996974945
Rule of Law: Estimate	RL.EST	Guinea-Bissau	GNB	-2.02239799499512	-2.07186675071716	-1.39190351963043	-1.2016521692276	-1.18474447727203	-1.18276906013489	-1.27825057506561	-1.26938045024872	-1.34454679489136	-1.42391312122345	-1.36177217960358	-1.34582161903381	-1.31953775882721	-1.51975727081299	-1.62274730205536	-1.35677337646484
Rule of Law: Estimate	RL.EST	Kenya	KEN	-1.04209816455841	-1.12448406219482	-0.896758139133453	-0.913076162338257	-0.890714824199677	-0.857640266418457	-0.897472858428955	-0.887235224246979	-0.969965577125549	-1.0174241065979	-1.05064082145691	-0.993409097194672	-0.953593611717224	-0.865690886974335	-0.747327446937561	-0.450676620006561
Rule of Law: Estimate	RL.EST	Lesotho	LSO	-0.00170555675867945	0.108182340860367	0.0381708294153214	-0.00318629993125796	-0.0137253683060408	-0.15311074256897	-0.165587857365608	-0.257754117250443	-0.341895937919617	-0.261757612228394	-0.230560585856438	-0.300461858510971	-0.272893756628037	-0.286636561155319	-0.261203765869141	-0.221813604235649
Rule of Law: Estimate	RL.EST	Liberia	LBR	-2.22984719276428	-2.11140918731689	-2.11368274688721	-1.85523903369904	-1.69487309455872	-1.705242395401	-1.36582314968109	-0.865661978721619	-1.01227903366089	-1.18965828418732	-1.08117139339447	-1.01172435283661	-0.96891850233078	-0.924505054950714	-0.924866855144501	-0.844522476196289
Rule of Law: Estimate	RL.EST	Madagascar	MDG	-0.527219831943512	-0.57760101556778	-0.252041548490524	-0.267472982406616	-0.203115999698639	-0.201406255364418	-0.325142443180084	-0.428926736116409	-0.374083817005157	-0.454115897417068	-0.726701617240906	-0.853505194187164	-0.861003756523132	-0.901443421840668	-0.899805188179016	-0.742408931255341
Rule of Law: Estimate	RL.EST	Malawi	MWI	-0.453505843877792	-0.476433396339417	-0.502739131450653	-0.470237523317337	-0.249737918376923	-0.122590191662312	-0.122512504458427	-0.248552918434143	-0.186217993497849	-0.137720137834549	-0.123376376926899	-0.142399653792381	-0.175880253314972	-0.241786956787109	-0.187442064285278	-0.298211872577667
Rule of Law: Estimate	RL.EST	Mali	MLI	-0.527219831943512	-0.523540794849396	-0.459741950035095	-0.319857031106949	-0.0264261513948441	-0.173059865832329	-0.139553368091583	-0.276717901229858	-0.17541640996933	-0.320664376020432	-0.350331872701645	-0.441682606935501	-0.497015476226807	-0.692563712596893	-0.750088632106781	-0.651007413864136
Rule of Law: Estimate	RL.EST	Mauritania	MRT	-0.385568916797638	-0.400970607995987	-0.347164273262024	-0.46549254655838	-0.50590592622757	-0.684147536754608	-0.645568907260895	-0.71632331609726	-0.639845490455627	-1.11826348304749	-0.786035478115082	-0.867919564247131	-0.881074726581573	-0.904165983200073	-0.972011566162109	-0.819282174110413
Rule of Law: Estimate	RL.EST	Mauritius	MUS	0.85606724023819	1.01637351512909	0.949119389057159	1.01027023792267	1.0567262172699	1.00798738002777	1.00692057609558	0.862412512302399	0.891132593154907	0.991221129894257	0.952071189880371	0.862825393676758	0.910734117031097	0.949528992176056	0.915610373020172	0.917105257511139
Rule of Law: Estimate	RL.EST	Mozambique	MOZ	-0.846607327461243	-0.837350070476532	-0.76780366897583	-0.649279177188873	-0.678240716457367	-0.652379512786865	-0.612260460853577	-0.605273723602295	-0.604762136936188	-0.607638120651245	-0.59210878610611	-0.471203148365021	-0.570397555828094	-0.59814327955246	-0.84094500541687	-0.840028703212738
Rule of Law: Estimate	RL.EST	Namibia	NAM	0.200056612491608	0.201725542545319	0.196130067110062	0.262700736522675	0.248137593269348	-0.00431141769513488	-0.0734408050775528	0.136006429791451	0.116740025579929	0.366438031196594	0.217036440968513	0.194185957312584	0.172938570380211	0.238183349370956	0.255479484796524	0.137935325503349
Rule of Law: Estimate	RL.EST	Niger	NER	-0.997762739658356	-0.738511502742767	-0.928444147109985	-0.775559484958649	-0.661144077777863	-0.730567097663879	-0.800023913383484	-0.637609362602234	-0.659457683563232	-0.731313347816467	-0.523066878318787	-0.520579934120178	-0.392894715070724	-0.694000363349915	-0.725987076759338	-0.690193593502045
Rule of Law: Estimate	RL.EST	Nigeria	NGA	-1.26381182670593	-1.27155888080597	-1.10475540161133	-1.48189747333527	-1.52285289764404	-1.43202972412109	-1.36129951477051	-1.0811208486557	-1.06520760059357	-1.05953097343445	-1.16418075561523	-1.17335259914398	-1.21555960178375	-1.1817079782486	-1.16149306297302	-1.08358538150787
Rule of Law: Estimate	RL.EST	Rwanda	RWA	-1.72785937786102	-1.54121732711792	-1.34532165527344	-0.931062698364258	-0.876595854759216	-0.808093965053558	-0.915567100048065	-0.662967264652252	-0.573695659637451	-0.479060143232346	-0.493759900331497	-0.302187561988831	-0.308219343423843	-0.263257265090942	-0.147702142596245	0.080381453037262
Rule of Law: Estimate	RL.EST	Sao Tome and Principe	STP	0.0761042386293411	-0.333385467529297	-0.0871675461530685	-0.561948716640472	-0.53918844461441	-0.399066954851151	-0.612827241420746	-0.566780507564545	-0.443892508745193	-0.487765818834305	-0.725192785263062	-0.716466724872589	-0.720897912979126	-0.807764828205109	-0.823508620262146	-0.863724946975708
Rule of Law: Estimate	RL.EST	Senegal	SEN	-0.231565788388252	-0.0325277037918568	0.0120628969743848	0.0382850505411625	-0.0797270387411118	-0.0173904914408922	-0.0145931653678417	-0.24687747657299	-0.251579612493515	-0.289033770561218	-0.370550543069839	-0.402807235717773	-0.483508676290512	-0.319951862096787	-0.269953280687332	-0.0999033078551292
Rule of Law: Estimate	RL.EST	Seychelles	SYC	0.752983450889587	0.473738312721252	0.585722923278809	0.388760715723038	0.140095710754395	0.169275254011154	0.0245843082666397	0.00917235668748617	0.12217628210783	0.225710704922676	0.061971552670002	0.0235371515154839	-0.025566004216671	-0.0373002253472805	0.0427294597029686	0.0994588434696198
Rule of Law: Estimate	RL.EST	Sierra Leone	SLE	-1.48190975189209	-1.19264185428619	-1.4690899848938	-1.32833850383759	-1.21134567260742	-1.17411637306213	-1.18272399902344	-1.0349029302597	-1.02689647674561	-0.962406516075134	-0.918863832950592	-0.955822288990021	-0.876736879348755	-0.872940123081207	-0.882138669490814	-0.924218654632568
Rule of Law: Estimate	RL.EST	Somalia	SOM	-2.22118377685547	-2.30599188804626	-2.3108971118927	-1.90955591201782	-2.10667371749878	-2.31786704063416	-2.20873689651489	-2.55343651771545	-2.62180113792419	-2.66887283325195	-2.50352358818054	-2.44811964035034	-2.35821485519409	-2.45015907287598	-2.4434814453125	-2.38942122459412
Rule of Law: Estimate	RL.EST	South Africa	ZAF	-0.0125978998839855	0.155640140175819	0.101097881793976	0.0464713349938393	0.043203417211771	0.0890165194869041	0.0774861574172974	0.237213298678398	0.0734893083572388	0.0340402871370316	0.0929922834038734	0.107549779117107	0.120726227760315	0.075322188436985	0.120242491364479	0.159437730908394
Rule of Law: Estimate	RL.EST	South Sudan	SSD	..	..	..	..	..	..	..	..	..	..	..	..	-1.33117949962616	-1.38736927509308	-1.43978476524353	-1.79986786842346
Rule of Law: Estimate	RL.EST	Sudan	SDN	-1.63345789909363	-1.62613439559937	-1.50298774242401	-1.27543687820435	-1.57620906829834	-1.48402714729309	-1.59835803508759	-1.30903387069702	-1.38515448570251	-1.41497719287872	-1.23448085784912	-1.29618120193481	-1.22150230407715	-1.20849204063416	-1.25251019001007	-1.14517033100128
Rule of Law: Estimate	RL.EST	Swaziland	SWZ	-0.531912744045258	-0.596291244029999	-0.677606105804443	-0.676304578781128	-0.750948786735535	-0.831499338150024	-0.869998157024384	-0.685066819190979	-0.777931451797485	-0.638075411319733	-0.613914668560028	-0.491431146860123	-0.454297095537186	-0.46029531955719	-0.421468913555145	-0.280054807662964
Rule of Law: Estimate	RL.EST	Tanzania	TZA	-0.255247503519058	-0.289755523204803	-0.385698676109314	-0.388178884983063	-0.286429196596146	-0.36115825176239	-0.260136544704437	-0.440997511148453	-0.356398731470108	-0.344912230968475	-0.476246863603592	-0.48976281285286	-0.53693300485611	-0.558983087539673	-0.50443297624588	-0.409049302339554
Rule of Law: Estimate	RL.EST	Togo	TGO	-0.759244024753571	-0.755017161369324	-0.709979712963104	-0.792109131813049	-0.982516288757324	-1.13224494457245	-1.09450328350067	-0.976055383682251	-0.898026525974274	-0.781151533126831	-0.880967020988464	-0.913479924201965	-0.863316535949707	-0.940458536148071	-1.01450681686401	-0.87372499704361
Rule of Law: Estimate	RL.EST	Uganda	UGA	-0.636283934116364	-0.638046145439148	-0.791742980480194	-0.649565041065216	-0.540361225605011	-0.634746015071869	-0.562641084194183	-0.335989147424698	-0.379455596208572	-0.377911120653152	-0.418305933475494	-0.391353726387024	-0.347705036401749	-0.358589082956314	-0.358782589435577	-0.388641864061356
